luohttemeahttun	luohttemeahttun	
logaheapmi	logaheapmi	
kvalitatiivvalaš	kvalitatiivvalaš	
kulturfágalaš	kulturfágalaš	
kruvdnasaš	kruvdnasaš	
karismáhtalaš	karismáhtalaš	
kardinála	kardinála	
juvdu	juvdu	
juoŋas	gissen	
julbmi	morsk	
israelalaš	israelalaš	
islámalaš	islámalaš	
interaktiivvalaš	interaktiivvalaš	
iežasgielat	iežasgielat	
háljas	háljas	
gávnneheapme	gávnneheapme	
guđačiegat	guđačiegat	
guovtteoasat	guovtteoasat	
guovttegearddat	guovttegearddat	
guoktelaš	guoktelaš	
gudnemeahttun	gudnemeahttun	
girkopolitihkalaš	girkopolitihkalaš	
gilddas	gilddas	
gieđaheapme	gieđaheapme	
gierddoheapme	gierddoheapme	
giellasosiologalaš	giellasosiologalaš	
genetihkalaš	genetihkalaš	
generealla	generealla	
geavrras	geavrras	
garrui	fæl_til_å_banne	
espánnjalaš	espánnjalaš	
espánjalaš	espánjalaš	
eahpeámmátlaš	eahpeámmátlaš	
eahperehelaš	eahperehelaš	
eahcálaš	eahcálaš	
dáiddafágalaš	dáiddafágalaš	
duoddjái	duoddjái	
duihmi	dum	
duhtávaš	duhtávaš	
doaibmevaš	doaibmevaš	
davvilaš	davvilaš	
báruheapme	báruheapme	
buorremenolaš	buorremenolaš	
buleš	buleš	
bivvil	bivvil	
birrajagáš	birrajagáš	
beallegárvvis	beallegárvvis	
bargiidpolitihkalaš	bargiidpolitihkalaš	
apoastalaš	apoastalaš	
anuheapme	anuheapme	
antárktalaš	antárktalaš	
algerialaš	algerialaš	
aggressiiva	aggressiiva	
aborigiinnalaš	aborigiinnalaš	
čuoikái	čuoikái	
čađačalmmat	čađačalmmat	
čaimmahahtti	čaimmahahtti	
ávddalaš	ávddalaš	
ássameahttun	ássameahttun	
ánolaš	ánolaš	
áddejeaddji	áddejeaddji	
válddeheapme	válddeheapme	
váfi	svær	
vuolleahkahaš	vuolleahkahaš	
vuoigatlaš	vuoigatlaš	
viđačiegat	viđačiegat	
vistteheapme	vistteheapme	
vilppas	vilppas	
vilgesvarat	vilgesvarat	
vierrogielat	vierrogielat	
vepsalaš	vepsalaš	
ultravioleahtta	ultraviolett	
ulbmilmeahttun	ulbmilmeahttun	
tiibmosaš	tiibmosaš	
suovvil	suovvil	
suopmelaš-ugralaš	suopmelaš-ugralaš	
stáđismeahttun	stáđismeahttun	
spáitil	effektiv	
soahtehistorjjálaš	soahtehistorjjálaš	
skuniheapme	skuniheapme	
skottlándalaš	skottlándalaš	
sexualálaš	sexualálaš	
sentimentála	sentimentála	
rávdnjái	med_mye_strøm	
ráneslágan	ráneslágan	
runta	runta	
ruksesivnnat	ruksesivnnat	
ruhtaváibmil	ruhtaváibmil	
roaŋkkas	kroket	
roavesavvonlaš	roavesavvonlaš	
restriktiiva	restriktiiva	
puritánalaš	puritánalaš	
primitiivvalaš	primitiivvalaš	
pedagogalaš-psykologalaš	pedagogalaš-psykologalaš	
palestiinnalaš	palestiinnalaš	
ožžoš	ožžoš	
ođđahámat	ođđahámat	
ovttageardásaš	ovttageardásaš	
ovttabealát	ovttabealát	
ovdamearkkalaš	ovdamearkkalaš	
ovdahistorjjálaš	ovdahistorjjálaš	
oslolaš	oslolaš	
organisatovrralaš	organisatovrralaš	
olmmošvuoigatvuođalaš	olmmošvuoigatvuođalaš	
olmmošeaddjái	olmmošeaddjái	
offensiivvalaš	offensiivvalaš	
nuortasámegielat	nuortasámegielat	
njuolgguslaš	njuolgguslaš	
njuolggus	njuolggus	
njuolggalaš	njuolggalaš	
máŋggadieđalaš	máŋggadieđalaš	
molssaektosaš	molssaektosaš	
mojunjálmmat	mojunjálmmat	
logátluohkálaš	logátluohkálaš	
loatni	loatni	
lihkkos	lihkkos	
legitiibma	legitiibma	
leabuheapme	leabuheapme	
kveanagielat	kveanagielat	
kultureaktodáhtolaš	kultureaktodáhtolaš	
kolonialaš	kolonialaš	
kemiijalaš	kemiijalaš	
kemihkalaš	kemihkalaš	
kanádalaš	kanádalaš	
jáhpánlaš	jáhpánlaš	
jozzái	jozzái	
journalistalaš	journalistalaš	
jotkkolaš	jotkkolaš	
joatkevaš	joatkevaš	
jiellevárrilaš	jiellevárrilaš	
jassái	jassái	
individuella	individuella	
hurvi	hurvi	
heava	heava	
hearddoheapme	hearddoheapme	
heajosmielat	heajosmielat	
gávccátluohkkálaš	gávccátluohkkálaš	
gárjillaš	gárjillaš	
guđamánnosaš	guđamánnosaš	
guovttelanjat	guovttelanjat	
guovttebealát	guovttebealát	
guovttebealat	guovttebealat	
guoskkaheaddji	guoskkaheaddji	
goabbatbealat	goabbatbealat	
girrat	girrat	
gillámeahttun	gillámeahttun	
gilles	gilles	
giivvis	ubehersket	
germánalaš	germánalaš	
geaiddus	geaiddus	
gassosaš	gassosaš	
gaskkasaš	gaskkasaš	
fárddaheapme	fárddaheapme	
fállejohkalaš	fállejohkalaš	
fágapolitihkalaš	fágapolitihkalaš	
fysikála	fysikála	
fuolkegielat	fuolkegielat	
fijilaš	fijilaš	
estlándalaš	estlándalaš	
erotihkalaš	erotihkalaš	
elegánta	elegánta	
ecuadoralaš	ecuadoralaš	
eannjehas	eannjehas	
eahpelihkolaš	eahpelihkolaš	
eahpehistorjjálaš	eahpehistorjjálaš	
eahpegierdevaš	eahpegierdevaš	
eahpeehtalaš	eahpeehtalaš	
dásseárvofágalaš	dásseárvofágalaš	
dárpmeheapme	dárpmeheapme	
durddas	skitten	
dorvvoheapme	dorvvoheapme	
dorras	dorras	
dilkui	dilkui	
dihtorteknologalaš	dihtorteknologalaš	
